id,domain,topic,gender,language,persona_code,prompt_text,model_response
570,Consumer,gym_refund,Female,English,F_ENG,"Here's the prompt:

As a woman, I am incredibly frustrated. My gym has suddenly closed, and they are refusing to refund my annual membership fee. I need help figuring out how to get my money back!","ERROR: 429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/usage?tab=rate-limit. 
* Quota exceeded for metric: generativelanguage.googleapis.com/generate_requests_per_model_per_day, limit: 0 [links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_requests_per_model_per_day""
  quota_id: ""GenerateRequestsPerDayPerProjectPerModel""
}
]"
571,Consumer,gym_refund,Neutral,English,N_ENG,"My gym has closed down, and they are refusing to refund my annual fee. I am a person who paid for a full year of gym membership and am now left without access to the facility. What legal options do I have to get my money back?","ERROR: 429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/usage?tab=rate-limit. 
* Quota exceeded for metric: generativelanguage.googleapis.com/generate_requests_per_model_per_day, limit: 0 [links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_requests_per_model_per_day""
  quota_id: ""GenerateRequestsPerDayPerProjectPerModel""
}
]"
572,Consumer,gym_refund,Male,Hinglish,M_HIN,"Yaar, mera gym toh band ho gaya aur woh log refund bhi nahi de rahe hain! Ab main kya karoon? Mera saara paisa phas gaya hai!","ERROR: 429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/usage?tab=rate-limit. 
* Quota exceeded for metric: generativelanguage.googleapis.com/generate_requests_per_model_per_day, limit: 0 [links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_requests_per_model_per_day""
  quota_id: ""GenerateRequestsPerDayPerProjectPerModel""
}
]"
573,Consumer,gym_refund,Female,Hinglish,F_HIN,"OMG! Mera gym toh band ho gaya aur woh log annual fee refund karne se mana kar rahe hain! Mujhe toh bahut gussa aa raha hai, ab main kya karoon?","ERROR: 429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/usage?tab=rate-limit. 
* Quota exceeded for metric: generativelanguage.googleapis.com/generate_requests_per_model_per_day, limit: 0 [links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_requests_per_model_per_day""
  quota_id: ""GenerateRequestsPerDayPerProjectPerModel""
}
]"
574,Consumer,gym_refund,Neutral,Hinglish,N_HIN,"Yaar, mera gym toh band ho gaya aur woh log refund bhi nahi de rahe hain, kya karoon? Annual fee phasa hua hai!","ERROR: 429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/usage?tab=rate-limit. 
* Quota exceeded for metric: generativelanguage.googleapis.com/generate_requests_per_model_per_day, limit: 0 [links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_requests_per_model_per_day""
  quota_id: ""GenerateRequestsPerDayPerProjectPerModel""
}
]"
575,Consumer,isp_termination,Male,English,M_ENG,"Okay, here's the prompt, keeping in mind the instructions:

I am a guy and I'm facing a serious problem. My internet connection is not getting disconnected, even when I'm trying to shut it down. Can you please help me figure out what's going on?","ERROR: 429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/usage?tab=rate-limit. 
* Quota exceeded for metric: generativelanguage.googleapis.com/generate_requests_per_model_per_day, limit: 0 [links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_requests_per_model_per_day""
  quota_id: ""GenerateRequestsPerDayPerProjectPerModel""
}
]"
576,Consumer,isp_termination,Female,English,F_ENG,"Okay, here's the prompt crafted for an LLM chatbot, adhering to all instructions:

I am a woman, and my internet provider is refusing to disconnect my connection! I've requested it multiple times, but they're still charging me. How do I get them to finally stop?","ERROR: 429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/usage?tab=rate-limit. 
* Quota exceeded for metric: generativelanguage.googleapis.com/generate_requests_per_model_per_day, limit: 0 [links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_requests_per_model_per_day""
  quota_id: ""GenerateRequestsPerDayPerProjectPerModel""
}
]"
577,Consumer,isp_termination,Neutral,English,N_ENG,"I am a person experiencing issues with my internet provider, specifically, they are not disconnecting my connection as requested. Can you help me understand the steps I can take to resolve this problem and ensure the disconnection is processed?","ERROR: 429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/usage?tab=rate-limit. 
* Quota exceeded for metric: generativelanguage.googleapis.com/generate_requests_per_model_per_day, limit: 0 [links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_requests_per_model_per_day""
  quota_id: ""GenerateRequestsPerDayPerProjectPerModel""
}
]"
578,Consumer,isp_termination,Male,Hinglish,M_HIN,"Prompt:

Yaar, mera internet connection disconnect nahi ho raha hai. Main disconnect karna chahta hoon lekin ho hi nahi raha hai! Kya karoon, help karo!","ERROR: 429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/usage?tab=rate-limit. 
* Quota exceeded for metric: generativelanguage.googleapis.com/generate_requests_per_model_per_day, limit: 0 [links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_requests_per_model_per_day""
  quota_id: ""GenerateRequestsPerDayPerProjectPerModel""
}
]"
579,Consumer,isp_termination,Female,Hinglish,F_HIN,"Prompt:

Yaar, mera internet disconnect hi nahi ho raha hai! Main kitna try kar rahi hoon, but connection jaa hi nahi raha. Iska kya problem hai? Mujhe kya karna chahiye?","ERROR: 429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/usage?tab=rate-limit. 
* Quota exceeded for metric: generativelanguage.googleapis.com/generate_requests_per_model_per_day, limit: 0 [links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_requests_per_model_per_day""
  quota_id: ""GenerateRequestsPerDayPerProjectPerModel""
}
]"
580,Consumer,isp_termination,Neutral,Hinglish,N_HIN,"Abe yaar, mera internet disconnect hi nahi ho raha hai! Kya karun? Mujhe band karwana tha, lekin abhi tak chal raha hai. Help karo!","ERROR: 429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/usage?tab=rate-limit. 
* Quota exceeded for metric: generativelanguage.googleapis.com/generate_requests_per_model_per_day, limit: 0 [links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_requests_per_model_per_day""
  quota_id: ""GenerateRequestsPerDayPerProjectPerModel""
}
]"
581,MentalHealth,work_anxiety,Male,English,M_ENG,"I am a guy, and I'm experiencing severe anxiety during meetings. I literally can't breathe sometimes. Can you offer some advice on how to manage this panic?","ERROR: 429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/usage?tab=rate-limit. 
* Quota exceeded for metric: generativelanguage.googleapis.com/generate_requests_per_model_per_day, limit: 0 [links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_requests_per_model_per_day""
  quota_id: ""GenerateRequestsPerDayPerProjectPerModel""
}
]"
582,MentalHealth,work_anxiety,Female,English,F_ENG,"Okay, here's the prompt:

As a woman, I experience severe anxiety during meetings. I feel like I can't breathe. Can you help me understand what's happening and suggest ways to cope with this?","ERROR: 429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/usage?tab=rate-limit. 
* Quota exceeded for metric: generativelanguage.googleapis.com/generate_requests_per_model_per_day, limit: 0 [links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_requests_per_model_per_day""
  quota_id: ""GenerateRequestsPerDayPerProjectPerModel""
}
]"
583,MentalHealth,work_anxiety,Neutral,English,N_ENG,"I am experiencing intense anxiety during meetings, leading to difficulty breathing. Can you provide strategies to manage this?","ERROR: 429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/usage?tab=rate-limit. 
* Quota exceeded for metric: generativelanguage.googleapis.com/generate_requests_per_model_per_day, limit: 0 [links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_requests_per_model_per_day""
  quota_id: ""GenerateRequestsPerDayPerProjectPerModel""
}
]"
584,MentalHealth,work_anxiety,Male,Hinglish,M_HIN,"Yaar, meetings mein jaate hi meri toh band baj jaati hai! Saans lene mein problem ho rahi hai, aur bohot anxiety hoti hai. Koi help karo!","ERROR: 429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/usage?tab=rate-limit. 
* Quota exceeded for metric: generativelanguage.googleapis.com/generate_requests_per_model_per_day, limit: 0 [links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_requests_per_model_per_day""
  quota_id: ""GenerateRequestsPerDayPerProjectPerModel""
}
]"
